email,user_pseudo_id,abandoned_products,abandon_timestamp,abandon_count
visitor62130@gmail.com,5925737.3459131474,"GGOEGXXX1264,GGOEGXXX1109,GGOEYXXX1203,GGOEGXXX1253,GGOEYXXX1202,GGOEGXXX1343,GGOEGXXX1265,GGOEGXXX1267,GGOEGXXX1344,GGOEGXXX1266,GGOEGXXX1038,GGOEGXXX1345",1608247459258745,1
visitor62192@gmail.com,5931134.2973465126,"GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1613,GGOEGXXX1352,GGOEGAEB105210,GGOEGXXX1038,GGOEGHPC120810,GGOEGXXX1109,GGOEGAEC134910,GGOEGXXX1344,GGOEGAED134810",1608011054027800,1
visitor62218@gmail.com,5933239741.1226167234,"GGOEGXXX1078,GGOEGXXX1267,GGOEGXXX1193,GGOEGXXX1181,GGCOGXXX1007,GGOEGXXX1344,GGOEGXXX1343,GGOEGXXX1384,GGOEGXXX0963,GGOEGXXX1265,GGOEGXXX1264,GGCOGXXX1609,GGOEADWJ129399,GGOEGDHB137399,GGOEGDHJ116899,GGOEGDBJ132299,GGOEGDWD108799,GGOEGDNQ138099,GGCOGDHC101099,GGOEGDHQ127799,GGOEGDBD132099,GGOEADHH129499,GGOEGDHJ136799,GGOEGDHL116999,GGOEGXXX1264,GGCOGXXX1007,GGOEGXXX1344,GGOEGXXX1343,GGOEGXXX1384,GGOEGXXX1265,GGOEGXXX1078,GGOEGXXX1181,GGOEGXXX1193,GGOEGXXX1267,GGCOGXXX1609,GGOEGXXX0963,GGCOGXXX1007,GGOEGXXX1343,GGOEGXXX1078,GGOEGXXX1265,GGOEGXXX1193,GGOEGXXX1264,GGOEGXXX0963,GGOEGXXX1267,GGCOGXXX1609,GGOEGXXX1181,GGOEGXXX1384,GGOEGXXX1344,GGOEAHPJ131210,GGOEGAEJ135510,GGOEAHPL130910,GGOEYHPB121110,GGOEGAEC134910,GGOEGAPH161899,GGOEGHPC120810,9199220,GGOEGAED134810,GGOEAHPB131110,GGOEGHPB120910,GGOEAHPL131010,GGOEGAED134810,GGOEGHPC120810,GGOEGHPB120910,GGOEGAEC134910,GGOEGAEJ135510,GGOEAHPB131110,GGOEAHPL130910,GGOEAHPL131010,GGOEGAPH161899,GGOEYHPB121110,9199220,GGOEAHPJ131210,GGOEGDHJ116899,GGOEGDHL116999,GGOEGDHQ127799,GGOEGDBD132099,GGOEGDHJ136799,GGOEGDHB137399,GGOEADHH129499,GGCOGDHC101099,GGOEADWJ129399,GGOEGDWD108799,GGOEGDNQ138099,GGOEGDBJ132299,GGOEGHPB120910,GGOEYHPB121110,GGOEAHPJ131210,GGOEGHPC120810,GGOEGAED134810,GGOEGAEC134910,GGOEAHPB131110,GGOEAHPL130910,GGOEAHPL131010,9196676,GGOEGAEJ135510,GGOEGAPH161899,GGOEGDHB137399,GGOEADWJ129399,GGOEADHH129499,GGOEGDBD132099,GGOEGDHJ136799,GGOEGDWJ141799,GGOEGDHQ127799,GGOEGDBJ132299,GGOEGDHJ116899,GGOEGDHL116999,GGCOGDHC101099,GGOEGDNQ138099,GGOEGDHJ136799,GGOEGDHB137399,GGOEGDHQ127799,GGOEGDNQ138099,GGOEADWJ129399,GGOEGDBJ132299,GGOEGDHJ116899,GGOEGDHL116999,GGOEADHH129499,GGOEGDBD132099,GGCOGDHC101099,GGOEGDWJ141799,GGOEGHPC120810,GGOEGHPB120910,GGOEYHPB121110,GGOEGAED134810,GGOEAHPJ131210,GGOEAHPL130910,GGOEAHPL131010,9195709,GGOEAHPB131110,GGOEGAEC134910,GGOEGAEJ135510,GGOEGAPH161899,GGOEGDHJ136799,GGOEGDHQ127799,GGOEGDHB137399,GGOEGDNQ138099,GGOEADWJ129399,GGOEGDBJ132299,GGCOGDHC101099,GGOEGDHL116999,GGOEGDHJ116899,GGOEADHH129499,GGOEGDBD132099,GGCOGDWH161099,GGCOGDWH161099,GGOEGDHJ116899,GGOEADWJ129399,GGOEGDHB137399,GGOEGDBD132099,GGOEGDNQ138099,GGOEGDHL116999,GGOEGDHQ127799,GGOEGDHJ136799,GGOEADHH129499,GGCOGDHC101099,GGOEGDBJ132299",1608673114383001,1
visitor62240@gmail.com,5935145.0453490907,"GGOEGAPH161899,GGOEAHPL130910,9188192,GGOEGAED134810,GGOEGAEC134910,GGOEAHPJ131210,GGOEGHPB120910,GGOEAHPB131110,GGOEGHPC120810,GGOEGAEJ135510,GGOEYHPB121110,GGOEAHPL131010",1607442033396854,1
visitor62260@gmail.com,59369033.6745230709,9198825,1608174974326998,1
visitor62264@gmail.com,59370883.9932551812,"GGOEGHPB120910,GGOEAHPL130910,GGOEGAPH161899,9188192,GGOEGHPC120810,GGOEGAEC134910,GGOEAHPB131110,GGOEAHPJ131210,GGOEAHPL131010,GGOEGAED134810,GGOEGAEJ135510,GGOEYHPB121110,GGOEAHPB131110,GGOEGHPC120810,GGOEGAEJ135510,GGOEGAED134810,GGOEAHPL131010,GGOEYHPB121110,GGOEGHPB120910,9188192,GGOEGAPH161899,GGOEAHPL130910,GGOEGAEC134910,GGOEAHPJ131210",1607773305047300,1
visitor62265@gmail.com,5937246.3427069818,"GGOEAHPL130910,GGOEGHPC120810,GGOEYHPB121110,GGOEAHPL131010,GGOEGAEJ135510,GGOEAHPJ131210,9188192,GGOEAHPB131110,GGOEGAPH161899,GGOEGAED134810,GGOEGHPB120910,GGOEGAEC134910,GGOEYHPB121110,GGOEGAPH161899,GGOEAHPL131010,GGOEGAEJ135510,GGOEAHPL130910,GGOEGHPC120810,GGOEGAED134810,GGOEGHPB120910,GGOEGAEC134910,GGOEAHPJ131210,9188192,GGOEAHPB131110",1607801870917065,1
visitor62267@gmail.com,59373032.3991187304,"GGCOGXXX1570,GGOEGXXX1535,GGOEGDHG162299,GGCOGXXX1569,GGOEGCBA150999,GGCOGDWH161099,GGOEGAPH161899,GGCOGXXX1609,GGCOGBJD157199,GGCOGOCA157331,GGCOGCBA161199,GGCOGDHC161299,GGOEGXXX0913,GGOEGXXX1193,GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1340,GGOEGXXX0964,GGOEGXXX1347,GGOEGXXX1342,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1109,GGCOGXXX1569,GGCOGXXX1609,GGCOGDWH161099,GGCOGDHC161299,GGCOGBJD157199,GGOEGCBA150999,9199128,GGCOGCBA161199,GGOEGAPH161899,GGCOGOCA157331,GGOEGDHG162299,GGCOGXXX1570,GGCOGOCA157331,GGOEGCBA150999,GGCOGDHC161299,GGCOGCBA161199,GGOEGAPH161899,GGCOGXXX1609,GGCOGBJD157199,GGOEGXXX1535,GGCOGXXX1570,GGOEGDHG162299,GGCOGXXX1569,GGCOGDWH161099,GGOEGXXX1342,9196573,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1193,GGOEGXXX1109,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1340,GGOEGXXX1385,GGOEGXXX1039,GGOEGXXX0964,GGOEGXXX1039,GGOEGXXX1342,9194978,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1385,GGOEGXXX0964,GGOEGXXX1613,GGOEGXXX1340,GGOEGXXX1193,GGOEGXXX1038,GGOEGXXX0913,GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1193,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX0964,GGOEGXXX1340,GGOEGXXX1342,GGOEYXXX1207,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1352,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1342,GGOEGXXX1385,GGOEGXXX0964,GGOEGXXX0913,GGOEGXXX1613,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1344,GGOEGXXX1193,GGOEGXXX1347,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX0964,GGOEGXXX1039,GGOEGXXX0913",1608015932203834,1
visitor62271@gmail.com,59382698.2473868136,"GGOEGBBJ132799,GGOEGBJD128499,GGOEGBRD128399,GGOEGCBD142299,GGOEGBBJ131999,GGOEGCBD142199,GGOEGBRJ128599,GGOEGCKD141999,9197810,GGOEGBJH131899,GGOEGCBD142099,GGOEGBGJ132699",1608377111485573,1
visitor62295@gmail.com,5939867.9444652619,"GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1039,GGOEGXXX1345,GGOEGXXX1189,9194978,GGOEGXXX1344,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX1342,GGOEGXXX1100,GGOEAFKA087599,GGOEGOCL092999,GGOEGXXX1181,GGOEGXXX0919,GGOEAFBA115499,GGOEGXXX0905,GGOEGXXX0906,GGOEAOCB092799,GGOEAOCB092899,GGOEAFBA115599,GGOEACBA104599,GGOEAFBA115599,GGOEGXXX0919,GGOEGXXX0905,GGOEAOCB092899,GGOEAFBA115499,GGOEGOCL092999,GGOEGXXX1181,GGOEGXXX0906,GGOEACBA104599,GGOEAOCB092799,GGOEGXXX1100,GGOEAFKA087599",1608613022781809,1
visitor62341@gmail.com,59425613.0323497639,"GGOEGXXX1530,9197940,GGOEGXXX1532,GGOEGXXX1534,9197940,GGOEGXXX1534,GGOEGXXX1530,GGOEGXXX1532",1608280805480150,1
visitor62344@gmail.com,59427000.7305194715,"9195843,9188200,9195934,9195843,9196798",1607830664984264,1
visitor62377@gmail.com,59462419.4366318383,"GGOEGAPH161899,GGOEAHPJ131210,GGOEAHPB131110,GGOEAHPL131010,GGOEGHPC120810,GGOEAHPL130910,GGOEGHPB120910,GGOEGAED134810,GGOEGAEJ135510,GGOEGAEC134910,GGOEYHPB121110,9188192,GGOEGAEC134910,9188192,GGOEGHPC120810,GGOEAHPJ131210,GGOEGAEJ135510,GGOEAHPL131010,GGOEYHPB121110,GGOEAHPL130910,GGOEGHPB120910,GGOEAHPB131110,GGOEGAPH161899,GGOEGAED134810",1607334689991822,1
visitor62408@gmail.com,59487571.9263599382,"GGOEGXXX1189,GGOEGXXX1267,GGOEGXXX1385,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1038,GGOEGXXX0913,GGOEAXXX1308,GGOEGXXX1039,GGOEGXXX1383,GGOEGXXX1109,GGOEGXXX1345,GGOEGXXX1340,GGOEGXXX1189,GGOEGXXX1383,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1039,GGOEAXXX1308,GGOEGXXX1385,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1253,GGOEAFKQ130599,GGOEACBA104599,GGOEGFKA022299,GGOEGFKA086699,GGOEGFKQ020399,GGOEAFKQ130699,9184988,GGOEGAKA126399,GGOEYFKQ105899,GGOEGCKA126299,GGOEAFKA087599,GGOEGXXX1383,GGOEGXXX1109,GGOEGXXX0913,GGOEGXXX1189,GGOEGXXX1385,GGOEGXXX1345,9195556,GGOEGXXX1039,GGOEGXXX1038,GGOEGXXX1344,GGOEGXXX1340,GGOEAXXX1308",1608741630249692,1
visitor62408@gmail.com,59487571.9263599382,"GGOEGXXX1359,GGOEGXXX1130,GGOEGXXX1360,GGOEGXXX1361,GGOEAXXX1303,GGOEAXXX1302,9195187,GGOEGXXX1167,GGOEGXXX1131,GGOEGXXX1137,GGOEGXXX1183,GGOEGXXX1130,GGOEGXXX1361,GGOEGXXX1360,9195960,GGOEAXXX1303,GGOEGXXX1167,GGOEGXXX1131,GGOEGXXX1137,GGOEGXXX1183,GGOEGXXX1359,GGOEAXXX1302,GGOEGXXX1360,GGOEAXXX1302,GGOEAXXX1303,GGOEGXXX1361,9195960,GGOEGXXX1131,GGOEGXXX1167,GGOEGXXX1137,GGOEGXXX1359,GGOEGXXX1183,GGOEGXXX1130,9184988,GGOEACBA104599,GGOEAFKQ130599,GGOEGFKQ020399,GGOEGFKA086699,GGOEAFKA087599,GGOEGAKA126399,GGOEAFKQ130699,GGOEYFKQ105899,GGOEGCKA126299,GGOEGFKA022299,GGOEAFBA115499,GGOEACBA104599,GGOEAFKA087599,GGOEGXXX0905,GGOEAOCB092899,GGOEAFBA115599,GGOEGXXX0919,GGOEGXXX1181,GGOEGXXX0906,GGOEGXXX1100,GGOEAOCB092799,GGOEGOCL092999,GGOEYFKQ105899,GGOEAFKQ130699,GGOEAFKA087599,GGOEGAKA126399,GGOEGFKQ020399,GGOEGFKA086699,GGOEGFKA022299,GGOEAFKQ130599,GGOEGCKA126299,9184988,GGOEACBA104599,GGOEGDNQ138099,GGOEGDHJ116899,GGOEGDHB137399,GGOEGDHJ136799,GGOEADWJ129399,GGOEGDHL116999,GGOEGDBD132099,GGOEGDBJ132299,GGOEADHH129499,GGCOGDHC101099,GGOEYDHB098499,GGOEGDHQ127799,GGOEGXXX1038,GGOEGXXX1383,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX1189,GGOEGXXX1385,GGOEGXXX0913,GGOEGXXX1109,GGOEAXXX1308,GGOEGXXX0964,GGOEGXXX1039,GGOEAXXX1308,GGOEGXXX1109,GGOEGXXX1342,GGOEGXXX1189,GGOEGXXX0913,GGOEGXXX1039,GGOEGXXX1344,GGOEGXXX1385,GGOEGXXX1345,GGOEGXXX1340,GGOEGXXX1038,GGOEGXXX1383,9195960,GGOEGXXX1130,GGOEAXXX1302,GGOEGXXX1137,GGOEGXXX1167,GGOEGXXX1131,GGOEAXXX1303,GGOEGXXX1183,GGOEGXXX1361,GGOEGXXX1360,GGOEGXXX1359,GGOEGXXX1130,GGOEGXXX1183,GGOEGXXX1359,GGOEGXXX1137,GGOEGXXX1361,9196589,GGOEGXXX1131,GGOEGXXX1167,GGOEAXXX1303,GGOEAXXX1302,GGOEGXXX1360,GGOEAOCB092899,GGOEAFKA087599,GGOEGXXX0919,GGOEACBA104599,GGOEGXXX0905,GGOEAOCB092799,GGOEAFBA115499,GGOEAFBA115599,GGOEGOCL092999,GGOEGXXX1181,GGOEGXXX1198,GGOEGXXX0906,GGOEGXXX1346,GGOEGXXX1359,GGOEGXXX1137,GGOEAXXX1301,GGOEGXXX1360,GGOEGXXX1133,GGOEGXXX1131,GGOEGXXX1356,GGOEGXXX1130,GGOEGXXX1358,GGOEAXXX1299,GGOEGXXX1445,GGOEAXXX1303,GGOEGXXX1359,GGOEGXXX1131,GGOEGXXX1137,GGOEAXXX1302,9195960,GGOEGXXX1360,GGOEGXXX1167,GGOEGXXX1183,GGOEGXXX1361,GGOEGXXX1130",1608760051642768,2
visitor62412@gmail.com,59490174.1588534717,"GGOEGDWD108799,GGOEGFSR022099,GGOEGFKA022299,GGOEACBA116699,GGOEGBJQ125099,GGOEGBJJ099499,GGOEGDNL108699,GGOEGDHC098299,GGOEGCXD132499,GGOEGDHB107099,GGOEGABL100799,GGCOGCBD162999,GGOEGDHC098299,GGOEGDHB107099,GGOEACBA116699,GGOEGBJQ125099,GGOEGFSR022099,GGOEGCXD132499,GGCOGCBD162999,GGOEGBJJ099499,GGOEGDWD108799,GGOEGABL100799,GGOEGDNL108699,GGOEGFKA022299",1607273749213513,1
visitor62422@gmail.com,59500840.3343010528,"GGOEGXXX1038,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX1039,GGOEGXXX1381,GGOEGXXX0964,GGOEGXXX1189,GGOEGXXX1193,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1344,GGOEGXXX1345,GGOEGXXX1038,GGOEGXXX1344,GGOEGXXX1193,GGOEGXXX1378,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX0964,GGOEGXXX1345,GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1189,GGOEGXXX1189,GGOEGXXX1193,GGOEGXXX0964,GGOEGXXX1038,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1378",1608212721009233,1
visitor62434@gmail.com,5951139.1706685435,"GGOEGXXX1038,GGOEGXXX1193,9195556,GGOEGXXX1344,GGOEGXXX1189,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1342,GGOEGXXX0913,GGOEGXXX1345,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1193,GGOEGXXX1342,GGOEGXXX1109,9195556,GGOEGXXX1345,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1038,GGOEGXXX1189,GGOEGXXX1385,GGOEGXXX1344",1608315158854568,1
visitor62444@gmail.com,59521617.7721557748,"GGOEACBA104599,GGOEAFKQ130699,GGOEGCKA151899,GGOEAFKQ130599,GGOEGCKA126299,GGOEGFKA086699,GGOEAFKA087599,GGOEGAKA126399,9180819,GGOEYFKQ105899,GGOEGFKA022299",1608499052795486,1
visitor62449@gmail.com,59526968.3896655025,"GGOEGXXX1193,9194978,GGOEGXXX1109,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1342,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1039,GGOEGXXX1189,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX1385,GGOEGXXX1193,GGOEGXXX1344,9194978,GGOEGXXX0913,GGOEGXXX1342,GGOEGXXX1109,GGOEGXXX1345,GGOEGXXX1340,GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX1189,GGOEGXXX1345,GGOEGXXX1340,GGOEGXXX1189,GGOEGXXX1385,GGOEGXXX1193,9194978,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX0913,GGOEGXXX1039,GGOEGXXX1342,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX1193,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1385,GGOEGXXX1345,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1109,GGOEGXXX1342,GGOEGXXX1189,9196578",1608296053391549,1
visitor62449@gmail.com,59526968.3896655025,"GGOEGHPC120810,GGOEGAPH161899,GGOEGAEB105210,GGOEGXXX1345,GGOEGXXX1340,GGOEGAEC134910,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1358,GGOEGAEB105210,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1613,GGOEGAEC134910,GGOEGXXX1039,9196577,GGOEGXXX0913,GGOEGHPC120810,GGOEGAPH161899,GGOEGXXX1340,GGOEGXXX1109,GGOEGAPH161899,GGOEGXXX1109,GGOEGAEB105210,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1613,GGOEGXXX1345,GGOEGHPC120810,9196577,GGOEGAEC134910,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1345,GGOEGXXX1613,GGOEGAEC134910,GGOEGXXX1039,GGOEGHPC120810,GGOEGXXX1358,GGOEGXXX0913,GGOEGAPH161899,GGOEGXXX1109,GGOEGAEB105210",1608353263727643,2
visitor62476@gmail.com,5955373300.6895508791,"GGOEGAEB105210,GGOEGHPC120810,GGOEGXXX0913,GGOEGAEC134910,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX1109,GGOEGAPH161899,GGOEGXXX1039,GGOEGXXX1613,GGOEGXXX1344,9195182,9195182,GGOEGXXX1613,GGOEGXXX1039,GGOEGAEC134910,GGOEGAPH161899,GGOEGHPC120810,GGOEGXXX1109,GGOEGAEB105210,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1345,GGOEGXXX0913,GGOEGXXX1340,GGOEGAEB105210,GGOEGXXX1344,GGOEGXXX1345,GGOEGXXX1039,GGOEGXXX1038,GGOEGXXX1613,GGOEGAPH161899,GGOEGHPC120810,GGOEGXXX1109,GGOEGAEC134910",1608421087969744,1
visitor62477@gmail.com,5955443858.3613139144,"GGOEGXXX1345,GGOEGHPC120810,GGOEGXXX1039,GGOEGXXX1340,GGOEGAPH161899,GGOEGXXX0913,9184911,GGOEGAEC134910,GGOEGAEB105210,GGOEGXXX1109,GGOEGAXA123610,GGOEGXXX1613,GGOEGAXA123610,GGOEGAEC134910,GGOEGAEB105210,GGOEGXXX1039,GGOEGAPH161899,GGOEGHPC120810,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX1613,9184911,GGOEGXXX1109,GGOEGXXX0913,GGOEGXXX1340,9184911,GGOEGHPC120810,GGOEGXXX1109,GGOEGAEB105210,GGOEGAXA123610,GGOEGAPH161899,GGOEGAEC134910,GGOEGXXX0913,GGOEGXXX1345,GGOEGXXX1039,GGOEGXXX1613",1608829715312910,1
visitor62519@gmail.com,59597042.5579227863,"GGOEYOLB151999,GGCOGXXX1570,GGOEGOAB131499,GGCOGXXX1609,GGOEAOLC152099,GGOEGDNC147699,GGCOGOCA157331,GGOEGDNR147599,9199127,GGOEGDHG162299,GGOEGCBA150999,GGOEGOLR152199",1607918761939163,1
visitor62543@gmail.com,5961662.1767397542,"GGOEACBA104599,GGOEGXXX0919,GGOEGOCL092999,GGOEAFBA115499,GGOEGXXX0905,GGOEAFBA115599,GGOEGXXX1181,GGOEGXXX0906,GGOEAOCB092799,GGOEAFKA087599,9195295,GGOEAOCB092899",1607678515420605,1
visitor62547@gmail.com,5961995.9320894565,"GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX0913,GGOEYXXX1202,GGOEGXXX1038,GGOEGAED134810,GGOEGHPB120910,GGOEGXXX1613,GGOEGHPC120810,GGOEGXXX1340,GGOEGXXX1109,GGOEGXXX1193",1606983097418661,1
visitor62551@gmail.com,59621916.7087986189,"9196897,GGOEGXXX1133,GGCOGXXX1006,GGOEGXXX1109,GGOEGXXX1268,GGOEGXXX0963,GGOEGAEC134910,GGOEYXXX1203,GGOEAHPL130910,GGOEGXXX1131,GGOEGXXX1130,GGCOGXXX1008",1607887112504363,1
visitor62559@gmail.com,59628020.4516096651,"GGOEGXXX1345,9195556,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX1342,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1189,GGOEGXXX1193,GGOEAOCB092899,GGOEAFBA115499,GGOEGXXX1181,GGOEAFBA115599,GGOEGXXX1353,GGOEAOCB092799,GGOEGXXX0906,GGOEGOCL092999,GGOEACBA104599,GGOEGXXX0905,GGOEGXXX0919,GGOEAFKA087599,GGOEAFKA087599,GGOEGXXX0919,GGOEGXXX0905,GGOEACBA104599,GGOEGOCL092999,GGOEAOCB092899,GGOEGXXX1181,GGOEAFBA115499,GGOEGXXX0906,GGOEAOCB092799,GGOEGXXX1353,GGOEAFBA115599,GGOEGXXX1193,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX0913,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1385,GGOEGXXX1039,GGOEGXXX1189,9195556,GGOEGXXX1038,GGOEGXXX0905,GGOEACBA104599,GGOEAFKA087599,GGOEGXXX0919,GGOEAFBA115599,GGOEGOCL092999,GGOEAOCB092899,GGOEAFBA115499,GGOEGXXX1181,GGOEAOCB092799,GGOEGXXX0906,GGOEGXXX1353,9196577,GGOEGXXX1109,GGOEGXXX1189,GGOEGXXX1385,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1342,GGOEGXXX1345,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX1193",1608609555770262,1
visitor62588@gmail.com,59659630.9397934144,"GGOEGXXX1345,GGOEGXXX1194,GGOEGXXX1264,GGOEGXXX1190,9195556,GGOEGXXX1039,GGOEGXXX1193,GGOEGXXX1038,GGOEYXXX1202,GGOEGXXX1181,GGOEGXXX1343,GGOEGXXX1344,GGOEACBA104599,GGOEGXXX0919,GGOEGXXX1181,GGOEAOCB092899,GGOEAFBA115599,GGOEGXXX1023,GGOEGOCL092999,GGOEAOCB092799,GGOEGXXX0906,GGOEAFBA115499,GGOEAFKA087599,GGOEGXXX0905,GGOEGXXX0906,GGOEACBA104599,GGOEAFBA115599,GGOEAFKA087599,GGOEGOCL092999,GGOEGXXX1181,GGOEAFBA115499,GGOEAOCB092899,GGOEAOCB092799,GGOEGXXX0905,GGOEGXXX0919,GGOEGXXX1023,GGOEGXXX0905,GGOEGXXX0906,GGOEAOCB092899,GGOEGOCL092999,GGOEAFKA087599,GGOEAFBA115599,GGOEAFBA115499,GGOEAOCB092799,GGOEGXXX1198,GGOEACBA104599,GGOEGXXX0919,GGOEGXXX1181",1607366188566449,1
visitor62618@gmail.com,59675139.7903189894,"GGOEGHPB120910,GGOEAHPJ131210,GGOEAHPB131110,GGOEYHPB121110,GGOEGAEC134910,GGOEGAEJ135510,GGOEAHPL131010,GGOEGHPC120810,9188192,GGOEGAPH161899,GGOEGAED134810,GGOEAHPL130910",1607400872666859,1
visitor62633@gmail.com,59693612.1591920981,"GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1613,GGOEGXXX1194,GGOEGXXX1038,GGOEGXXX1342,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1345,GGOEGXXX1193,GGOEGXXX0913,GGOEGXXX1039,GGOEGXXX1342,GGOEGXXX1385,GGOEGXXX1613,GGOEGXXX1038,GGOEGXXX0913,GGOEGXXX1109,GGOEGXXX1193,GGOEGXXX1345,GGOEGXXX1194,GGOEGXXX1340,GGOEGXXX1344",1607363142097201,1
visitor62634@gmail.com,5969534.7298742445,"GGOEYXXX1203,GGOEYAEA105610,GGOEYHPB121110,GGOEYOLB151999,GGOEYCBR138999,GGOEYXXX1202,GGOEYHBB102199,GGOEYDWB123299,GGOEYOCR125599,GGOEYXXX1207,GGOEYFKQ105899,9197994,GGOEYCBR138999,GGOEYXXX1202,GGOEYOLB151999,GGOEYHPB121110,GGOEYAEA105610,GGOEYXXX1203,9196274,GGOEYFKQ105899,GGOEYOCR125599,GGOEYXXX1207,GGOEYDWB123299,GGOEYHBB102199",1607564492855264,1
visitor62637@gmail.com,5969626.2225772933,"GGOEGAEC134910,GGOEGXXX0913,GGOEGAXA123610,GGOEGAEB105210,GGOEGAPH161899,GGOEGXXX1109,GGOEGXXX1039,GGOEGHPC120810,GGOEGXXX1038,GGOEGXXX1613,GGOEGXXX1345,GGOEGXXX1340,GGOEGAXA123610,GGOEGAEC134910,GGOEGXXX1345,GGOEGXXX1039,GGOEGHPC120810,GGOEGXXX1613,GGOEGAPH161899,GGOEGXXX1109,GGOEGAEB105210,GGOEGXXX1340,GGOEGXXX1342,GGOEGXXX0913,GGOEGAEC134910,GGOEGXXX0913,GGOEGAXA123610,GGOEGAEB105210,GGOEGAPH161899,GGOEGXXX1109,GGOEGXXX1039,GGOEGHPC120810,9195182,GGOEGXXX1613,GGOEGXXX1345,GGOEGXXX1340",1609147076050269,1
